scenario,year,revenue,costs,net_income,margin_pct,medicare_outpatient_enhanced,additional_facility_payment,lost_inpatient_revenue,mih_cost,mih_revenue,ccn,hospital_name,state
CAH_Baseline,2,7873546.0,18772226.6016,-10898680.601599999,-138.42150159026184,,,,,,451301,REAGAN MEMORIAL HOSPITAL,TX
CAH_Baseline,3,7873546.0,19335393.399648,-11461847.399648,-145.57414663796973,,,,,,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_Conversion,1,,15759764.47749227,,0.0,,3312000.0,1756916.0,,,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_Conversion,2,,16232557.411817035,,0.0,,3312000.0,1756916.0,,,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_Conversion,3,,16719534.134171547,,0.0,,3312000.0,1756916.0,,,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,17379764.47749227,,,,3312000.0,1756916.0,1620000.0,0.0,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,17852557.411817037,,,,3312000.0,1756916.0,1620000.0,0.0,451301,REAGAN MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,18339534.134171546,,,,3312000.0,1756916.0,1620000.0,0.0,451301,REAGAN MEMORIAL HOSPITAL,TX
CAH_Baseline,1,23444186.0,27890124.73,-4445938.73,-18.963928754020294,,,,,,191317,JACKSON PARISH HOSPITAL,LA
CAH_Baseline,2,23444186.0,28726828.471899997,-5282642.471899997,-22.532846616640892,,,,,,191317,JACKSON PARISH HOSPITAL,LA
CAH_Baseline,3,23444186.0,29588633.326057002,-6144447.326057002,-26.20883201514014,,,,,,191317,JACKSON PARISH HOSPITAL,LA
REH_Conversion,1,,22814204.163116895,,0.0,,3312000.0,9705150.0,,,191317,JACKSON PARISH HOSPITAL,LA
REH_Conversion,2,,23498630.2880104,,0.0,,3312000.0,9705150.0,,,191317,JACKSON PARISH HOSPITAL,LA
REH_Conversion,3,,24203589.19665071,,0.0,,3312000.0,9705150.0,,,191317,JACKSON PARISH HOSPITAL,LA
REH_with_MIH,1,,24434204.163116895,,,,3312000.0,9705150.0,1620000.0,0.0,191317,JACKSON PARISH HOSPITAL,LA
REH_with_MIH,2,,25118630.2880104,,,,3312000.0,9705150.0,1620000.0,0.0,191317,JACKSON PARISH HOSPITAL,LA
REH_with_MIH,3,,25823589.19665071,,,,3312000.0,9705150.0,1620000.0,0.0,191317,JACKSON PARISH HOSPITAL,LA
CAH_Baseline,1,23488714.0,29903542.98,-6414828.98,-27.310260493614084,,,,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
CAH_Baseline,2,23488714.0,30800649.269399997,-7311935.269399997,-31.12956830842249,,,,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
CAH_Baseline,3,23488714.0,31724668.747482,-8235954.747482002,-35.06345535767519,,,,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_Conversion,1,,26321235.561308596,,0.0,,3312000.0,9957493.0,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_Conversion,2,,27110872.62814785,,0.0,,3312000.0,9957493.0,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_Conversion,3,,27924198.80699229,,0.0,,3312000.0,9957493.0,,,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,27941235.561308596,,,,3312000.0,9957493.0,1620000.0,0.0,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,28730872.62814785,,,,3312000.0,9957493.0,1620000.0,0.0,451343,ELECTRA MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,29544198.80699229,,,,3312000.0,9957493.0,1620000.0,0.0,451343,ELECTRA MEMORIAL HOSPITAL,TX
CAH_Baseline,1,1630484.0,4951924.82,-3321440.8200000003,-203.70888766771094,,,,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
CAH_Baseline,2,1630484.0,5100482.5646,-3469998.5646,-212.82015429774228,,,,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
CAH_Baseline,3,1630484.0,5253497.041538,-3623013.041538,-222.20475892667454,,,,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_Conversion,1,,2146959.443621729,,0.0,,3312000.0,772680.0,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_Conversion,2,,2211368.226930381,,0.0,,3312000.0,772680.0,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_Conversion,3,,2277709.273738292,,0.0,,3312000.0,772680.0,,,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,3766959.443621729,,,,3312000.0,772680.0,1620000.0,0.0,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,3831368.226930381,,,,3312000.0,772680.0,1620000.0,0.0,451366,COCHRAN MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,3897709.273738292,,,,3312000.0,772680.0,1620000.0,0.0,451366,COCHRAN MEMORIAL HOSPITAL,TX
CAH_Baseline,1,38512484.0,61731354.620000005,-23218870.620000005,-60.28920549502858,,,,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
CAH_Baseline,2,38512484.0,63583295.2586,-25070811.258599997,-65.09788165987942,,,,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
CAH_Baseline,3,38512484.0,65490794.116358,-26978310.116357997,-70.0508181096758,,,,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_Conversion,1,,50966399.204117216,,0.0,,3312000.0,20158511.0,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_Conversion,2,,52495391.18024073,,0.0,,3312000.0,20158511.0,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_Conversion,3,,54070252.915647954,,0.0,,3312000.0,20158511.0,,,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_with_MIH,1,,52586399.204117216,,,,3312000.0,20158511.0,1620000.0,0.0,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_with_MIH,2,,54115391.18024073,,,,3312000.0,20158511.0,1620000.0,0.0,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
REH_with_MIH,3,,55690252.915647954,,,,3312000.0,20158511.0,1620000.0,0.0,451358,MEMORIAL HOSPITAL-SEMINOLE,TX
CAH_Baseline,1,16906571.0,29469762.6,-12563191.600000001,-74.30951906214455,,,,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
CAH_Baseline,2,16906571.0,30353855.478,-13447284.478,-79.53880463400887,,,,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
CAH_Baseline,3,16906571.0,31264471.14234,-14357900.14234,-84.92496877302914,,,,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_Conversion,1,,26594572.19758436,,0.0,,3312000.0,9486719.0,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_Conversion,2,,27392409.36351189,,0.0,,3312000.0,9486719.0,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_Conversion,3,,28214181.64441725,,0.0,,3312000.0,9486719.0,,,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_with_MIH,1,,28214572.19758436,,,,3312000.0,9486719.0,1620000.0,0.0,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_with_MIH,2,,29012409.36351189,,,,3312000.0,9486719.0,1620000.0,0.0,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
REH_with_MIH,3,,29834181.64441725,,,,3312000.0,9486719.0,1620000.0,0.0,451390,DIMMIT REGIONAL HOSPITAL DISTRICT,TX
CAH_Baseline,1,36562392.0,43433599.29,-6871207.289999999,-18.793101091416556,,,,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
CAH_Baseline,2,36562392.0,44736607.268699996,-8174215.268699996,-22.356894124159044,,,,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
CAH_Baseline,3,36562392.0,46078705.486761004,-9516313.486761004,-26.027600947883833,,,,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_Conversion,1,,36045078.76606999,,0.0,,3312000.0,17942198.0,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_Conversion,2,,37126431.129052095,,0.0,,3312000.0,17942198.0,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_Conversion,3,,38240224.062923655,,0.0,,3312000.0,17942198.0,,,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_with_MIH,1,,37665078.76606999,,,,3312000.0,17942198.0,1620000.0,0.0,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_with_MIH,2,,38746431.129052095,,,,3312000.0,17942198.0,1620000.0,0.0,41323,ASHLEY COUNTY MEDICAL CENTER,AR
REH_with_MIH,3,,39860224.062923655,,,,3312000.0,17942198.0,1620000.0,0.0,41323,ASHLEY COUNTY MEDICAL CENTER,AR
CAH_Baseline,1,19118393.0,24061202.73,-4942809.73,-25.853688278089066,,,,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
CAH_Baseline,2,19118393.0,24783038.811899997,-5664645.811899997,-29.62929892643172,,,,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
CAH_Baseline,3,19118393.0,25526529.976257,-6408136.976257,-33.518177894224685,,,,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_Conversion,1,,21291192.04793888,,0.0,,3312000.0,6106542.0,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_Conversion,2,,21929927.809377044,,0.0,,3312000.0,6106542.0,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_Conversion,3,,22587825.64365836,,0.0,,3312000.0,6106542.0,,,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_with_MIH,1,,22911192.04793888,,,,3312000.0,6106542.0,1620000.0,0.0,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_with_MIH,2,,23549927.809377044,,,,3312000.0,6106542.0,1620000.0,0.0,191316,POINTE COUPEE GENERAL HOSPITAL,LA
REH_with_MIH,3,,24207825.64365836,,,,3312000.0,6106542.0,1620000.0,0.0,191316,POINTE COUPEE GENERAL HOSPITAL,LA
CAH_Baseline,1,20001777.0,23552110.810000002,-3550333.8100000024,-17.750091954329868,,,,,,371320,CLEVELAND AREA HOSPITAL,OK
CAH_Baseline,2,20001777.0,24258674.134299997,-4256897.134299997,-21.28259471295974,,,,,,371320,CLEVELAND AREA HOSPITAL,OK
CAH_Baseline,3,20001777.0,24986434.358329,-4984657.358329002,-24.921072554348555,,,,,,371320,CLEVELAND AREA HOSPITAL,OK
REH_Conversion,1,,20562416.002741344,,0.0,,3312000.0,7682979.0,,,371320,CLEVELAND AREA HOSPITAL,OK
REH_Conversion,2,,21179288.482823584,,0.0,,3312000.0,7682979.0,,,371320,CLEVELAND AREA HOSPITAL,OK
REH_Conversion,3,,21814667.137308292,,0.0,,3312000.0,7682979.0,,,371320,CLEVELAND AREA HOSPITAL,OK
REH_with_MIH,1,,22182416.002741344,,,,3312000.0,7682979.0,1620000.0,0.0,371320,CLEVELAND AREA HOSPITAL,OK
REH_with_MIH,2,,22799288.482823584,,,,3312000.0,7682979.0,1620000.0,0.0,371320,CLEVELAND AREA HOSPITAL,OK
REH_with_MIH,3,,23434667.137308292,,,,3312000.0,7682979.0,1620000.0,0.0,371320,CLEVELAND AREA HOSPITAL,OK
CAH_Baseline,1,15246073.0,15769493.64,-523420.6400000006,-3.4331505562120856,,,,,,191300,ST. HELENA PARISH HOSPITAL,LA
CAH_Baseline,2,15246073.0,16242578.449199999,-996505.4491999988,-6.536145072898436,,,,,,191300,ST. HELENA PARISH HOSPITAL,LA
CAH_Baseline,3,15246073.0,16729855.802676,-1483782.8026759997,-9.732229425085395,,,,,,191300,ST. HELENA PARISH HOSPITAL,LA
REH_Conversion,1,,11670757.824760694,,0.0,,3312000.0,4996408.0,,,191300,ST. HELENA PARISH HOSPITAL,LA
REH_Conversion,2,,12020880.559503514,,0.0,,3312000.0,4996408.0,,,191300,ST. HELENA PARISH HOSPITAL,LA
REH_Conversion,3,,12381506.97628862,,0.0,,3312000.0,4996408.0,,,191300,ST. HELENA PARISH HOSPITAL,LA
REH_with_MIH,1,,13290757.824760694,,,,3312000.0,4996408.0,1620000.0,0.0,191300,ST. HELENA PARISH HOSPITAL,LA
REH_with_MIH,2,,13640880.559503514,,,,3312000.0,4996408.0,1620000.0,0.0,191300,ST. HELENA PARISH HOSPITAL,LA
REH_with_MIH,3,,14001506.97628862,,,,3312000.0,4996408.0,1620000.0,0.0,191300,ST. HELENA PARISH HOSPITAL,LA
CAH_Baseline,1,27544006.0,34394568.550000004,-6850562.5500000045,-24.87133697981334,,,,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
CAH_Baseline,2,27544006.0,35426405.6065,-7882399.6065,-28.61747708920772,,,,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
CAH_Baseline,3,27544006.0,36489197.774695,-8945191.774695002,-32.476001401883956,,,,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_Conversion,1,,33099383.66435765,,0.0,,3312000.0,1937363.0,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_Conversion,2,,34092365.17428838,,0.0,,3312000.0,1937363.0,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_Conversion,3,,35115136.12951703,,0.0,,3312000.0,1937363.0,,,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_with_MIH,1,,34719383.66435765,,,,3312000.0,1937363.0,1620000.0,0.0,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_with_MIH,2,,35712365.17428838,,,,3312000.0,1937363.0,1620000.0,0.0,191306,WEST FELICIANA PARISH HOSPITAL,LA
REH_with_MIH,3,,36735136.12951703,,,,3312000.0,1937363.0,1620000.0,0.0,191306,WEST FELICIANA PARISH HOSPITAL,LA
CAH_Baseline,1,5546846.0,10866096.24,-5319250.24,-95.89684371983647,,,,,,41306,IZARD REGIONAL HOSPITAL,AR
CAH_Baseline,2,5546846.0,11192079.1272,-5645233.1272,-101.77374903143155,,,,,,41306,IZARD REGIONAL HOSPITAL,AR
CAH_Baseline,3,5546846.0,11527841.501016,-5980995.501016,-107.82696150237452,,,,,,41306,IZARD REGIONAL HOSPITAL,AR
REH_Conversion,1,,9335852.297413943,,0.0,,3312000.0,2224508.0,,,41306,IZARD REGIONAL HOSPITAL,AR
REH_Conversion,2,,9615927.86633636,,0.0,,3312000.0,2224508.0,,,41306,IZARD REGIONAL HOSPITAL,AR
REH_Conversion,3,,9904405.702326452,,0.0,,3312000.0,2224508.0,,,41306,IZARD REGIONAL HOSPITAL,AR
REH_with_MIH,1,,10955852.297413943,,,,3312000.0,2224508.0,1620000.0,0.0,41306,IZARD REGIONAL HOSPITAL,AR
REH_with_MIH,2,,11235927.86633636,,,,3312000.0,2224508.0,1620000.0,0.0,41306,IZARD REGIONAL HOSPITAL,AR
REH_with_MIH,3,,11524405.702326452,,,,3312000.0,2224508.0,1620000.0,0.0,41306,IZARD REGIONAL HOSPITAL,AR
CAH_Baseline,1,9077487.0,11197975.63,-2120488.630000001,-23.35986413420367,,,,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
CAH_Baseline,2,9077487.0,11533914.8989,-2456427.8989000004,-27.060660058229775,,,,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
CAH_Baseline,3,9077487.0,11879932.345867,-2802445.3458670005,-30.87247985997667,,,,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_Conversion,1,,9779922.90788846,,0.0,,3312000.0,1840406.0,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_Conversion,2,,10073320.595125115,,0.0,,3312000.0,1840406.0,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_Conversion,3,,10375520.212978868,,0.0,,3312000.0,1840406.0,,,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_with_MIH,1,,11399922.90788846,,,,3312000.0,1840406.0,1620000.0,0.0,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_with_MIH,2,,11693320.595125115,,,,3312000.0,1840406.0,1620000.0,0.0,451318,STONEWALL MEMORIAL HOSPITAL,TX
REH_with_MIH,3,,11995520.212978868,,,,3312000.0,1840406.0,1620000.0,0.0,451318,STONEWALL MEMORIAL HOSPITAL,TX
CAH_Baseline,1,4335382.0,27939288.69,-23603906.69,-544.4481406713411,,,,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
CAH_Baseline,2,4335382.0,28777467.3507,-24442085.3507,-563.7815848914813,,,,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
CAH_Baseline,3,4335382.0,29640791.371221,-25305409.371221,-583.6950324382257,,,,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_Conversion,1,,26495472.342911772,,0.0,,3312000.0,2767515.0,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_Conversion,2,,27290336.513199124,,0.0,,3312000.0,2767515.0,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_Conversion,3,,28109046.6085951,,0.0,,3312000.0,2767515.0,,,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_with_MIH,1,,28115472.342911772,,,,3312000.0,2767515.0,1620000.0,0.0,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_with_MIH,2,,28910336.513199124,,,,3312000.0,2767515.0,1620000.0,0.0,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
REH_with_MIH,3,,29729046.6085951,,,,3312000.0,2767515.0,1620000.0,0.0,451375,LIBERTY-DAYTON REGIONAL MEDICAL CENT,TX
CAH_Baseline,1,156282356.0,230440961.67000002,-74158605.67000002,-47.4516814105362,,,,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
CAH_Baseline,2,156282356.0,237354190.5201,-81071834.5201,-51.87523185285228,,,,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
CAH_Baseline,3,156282356.0,244474816.235703,-88192460.23570299,-56.43148880843785,,,,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_Conversion,1,,227603958.28484735,,0.0,,3312000.0,10818911.0,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_Conversion,2,,234432077.03339276,,0.0,,3312000.0,10818911.0,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_Conversion,3,,241465039.34439453,,0.0,,3312000.0,10818911.0,,,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_with_MIH,1,,229223958.28484735,,,,3312000.0,10818911.0,1620000.0,0.0,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_with_MIH,2,,236052077.03339276,,,,3312000.0,10818911.0,1620000.0,0.0,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
REH_with_MIH,3,,243085039.34439453,,,,3312000.0,10818911.0,1620000.0,0.0,451374,SCOTT AND WHITE HOSPITAL TAYLOR,TX
CAH_Baseline,1,11086747.0,12687049.72,-1600302.7200000007,-14.434375746104791,,,,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
CAH_Baseline,2,11086747.0,13067661.2116,-1980914.2116,-17.86740701848793,,,,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
CAH_Baseline,3,11086747.0,13459691.047948001,-2372944.047948001,-21.403429229042576,,,,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_Conversion,1,,10492194.47729446,,0.0,,3312000.0,6049667.0,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_Conversion,2,,10806960.311613293,,0.0,,3312000.0,6049667.0,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_Conversion,3,,11131169.120961692,,0.0,,3312000.0,6049667.0,,,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_with_MIH,1,,12112194.47729446,,,,3312000.0,6049667.0,1620000.0,0.0,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_with_MIH,2,,12426960.311613293,,,,3312000.0,6049667.0,1620000.0,0.0,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
REH_with_MIH,3,,12751169.120961692,,,,3312000.0,6049667.0,1620000.0,0.0,371331,DRUMRIGHT REGIONAL HOSPITAL,OK
CAH_Baseline,1,42678329.0,40911414.6,1766914.3999999985,4.1400739939935285,,,,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
CAH_Baseline,2,42678329.0,42138757.037999995,539571.962000005,1.2642762138133499,,,,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
CAH_Baseline,3,42678329.0,43402919.74914,-724590.7491400018,-1.6977954997722657,,,,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_Conversion,1,,36380465.52290805,,0.0,,3312000.0,35304255.0,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_Conversion,2,,37471879.48859529,,0.0,,3312000.0,35304255.0,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_Conversion,3,,38596035.87325315,,0.0,,3312000.0,35304255.0,,,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_with_MIH,1,,38000465.52290805,,,,3312000.0,35304255.0,1620000.0,0.0,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_with_MIH,2,,39091879.48859529,,,,3312000.0,35304255.0,1620000.0,0.0,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
REH_with_MIH,3,,40216035.87325315,,,,3312000.0,35304255.0,1620000.0,0.0,451397,BAYLOR SCOTT & WHITE WMC - BRENHAM,TX
CAH_Baseline,1,8717878.0,11192806.06,-2474928.0600000005,-28.38911097402373,,,,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
CAH_Baseline,2,8717878.0,11528590.241799999,-2810712.241799999,-32.240784303244425,,,,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
CAH_Baseline,3,8717878.0,11874447.949054,-3156569.949054001,-36.208007832341785,,,,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_Conversion,1,,10920730.242083406,,0.0,,3312000.0,597474.0,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_Conversion,2,,11248352.149345906,,0.0,,3312000.0,597474.0,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_Conversion,3,,11585802.713826286,,0.0,,3312000.0,597474.0,,,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_with_MIH,1,,12540730.242083406,,,,3312000.0,597474.0,1620000.0,0.0,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_with_MIH,2,,12868352.149345906,,,,3312000.0,597474.0,1620000.0,0.0,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
REH_with_MIH,3,,13205802.713826286,,,,3312000.0,597474.0,1620000.0,0.0,451361,PREFERRED HOSPITAL LEASING HEMPHILL,TX
CAH_Baseline,1,3440627.0,5216959.2700000005,-1776332.2700000005,-51.62815585647618,,,,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
CAH_Baseline,2,3440627.0,5373468.048099999,-1932841.0480999993,-56.17700053217043,,,,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
CAH_Baseline,3,3440627.0,5534672.089543,-2094045.0895429999,-60.862310548135554,,,,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_Conversion,1,,4251808.89396737,,0.0,,3312000.0,1738556.0,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_Conversion,2,,4379363.16078639,,0.0,,3312000.0,1738556.0,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_Conversion,3,,4510744.0556099815,,0.0,,3312000.0,1738556.0,,,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_with_MIH,1,,5871808.89396737,,,,3312000.0,1738556.0,1620000.0,0.0,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_with_MIH,2,,5999363.16078639,,,,3312000.0,1738556.0,1620000.0,0.0,371307,CIMARRON MEMORIAL HOSPITAL,OK
REH_with_MIH,3,,6130744.0556099815,,,,3312000.0,1738556.0,1620000.0,0.0,371307,CIMARRON MEMORIAL HOSPITAL,OK
CAH_Baseline,1,4992091.0,8166325.13,-3174234.13,-63.58526176706314,,,,,,41304,EUREKA SPRINGS HOSPITAL,AR
CAH_Baseline,2,4992091.0,8411314.8839,-3419223.8839,-68.49281962007503,,,,,,41304,EUREKA SPRINGS HOSPITAL,AR
CAH_Baseline,3,4992091.0,8663654.330417,-3671563.3304169998,-73.54760420867728,,,,,,41304,EUREKA SPRINGS HOSPITAL,AR
REH_Conversion,1,,7828283.870825091,,0.0,,3312000.0,820554.0,,,41304,EUREKA SPRINGS HOSPITAL,AR
REH_Conversion,2,,8063132.386949844,,0.0,,3312000.0,820554.0,,,41304,EUREKA SPRINGS HOSPITAL,AR
REH_Conversion,3,,8305026.358558339,,0.0,,3312000.0,820554.0,,,41304,EUREKA SPRINGS HOSPITAL,AR
REH_with_MIH,1,,9448283.870825091,,,,3312000.0,820554.0,1620000.0,0.0,41304,EUREKA SPRINGS HOSPITAL,AR
REH_with_MIH,2,,9683132.386949845,,,,3312000.0,820554.0,1620000.0,0.0,41304,EUREKA SPRINGS HOSPITAL,AR
REH_with_MIH,3,,9925026.358558338,,,,3312000.0,820554.0,1620000.0,0.0,41304,EUREKA SPRINGS HOSPITAL,AR
CAH_Baseline,1,56653501.0,69901608.17,-13248107.170000002,-23.384445685007186,,,,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
CAH_Baseline,2,56653501.0,71998656.4151,-15345155.415099993,-27.085979055557384,,,,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
CAH_Baseline,3,56653501.0,74158616.107553,-17505115.107553005,-30.898558427224128,,,,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_Conversion,1,,60537543.76733608,,0.0,,3312000.0,26194997.0,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_Conversion,2,,62353670.08035616,,0.0,,3312000.0,26194997.0,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_Conversion,3,,64224280.18276685,,0.0,,3312000.0,26194997.0,,,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_with_MIH,1,,62157543.76733608,,,,3312000.0,26194997.0,1620000.0,0.0,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_with_MIH,2,,63973670.08035616,,,,3312000.0,26194997.0,1620000.0,0.0,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
REH_with_MIH,3,,65844280.18276685,,,,3312000.0,26194997.0,1620000.0,0.0,41331,OZARKS COMMUNITY HOSPITAL OF GRAVETT,AR
CAH_Baseline,1,15577983.0,15922465.120000001,-344482.12000000104,-2.211339683706171,,,,,,371335,HASKELL REGIONAL HOSPITAL,OK
CAH_Baseline,2,15577983.0,16400139.0736,-822156.0735999998,-5.277679874217347,,,,,,371335,HASKELL REGIONAL HOSPITAL,OK
CAH_Baseline,3,15577983.0,16892143.245808,-1314160.2458080016,-8.436010270443878,,,,,,371335,HASKELL REGIONAL HOSPITAL,OK
REH_Conversion,1,,14859949.507897317,,0.0,,3312000.0,2552918.0,,,371335,HASKELL REGIONAL HOSPITAL,OK
REH_Conversion,2,,15305747.993134236,,0.0,,3312000.0,2552918.0,,,371335,HASKELL REGIONAL HOSPITAL,OK
REH_Conversion,3,,15764920.432928264,,0.0,,3312000.0,2552918.0,,,371335,HASKELL REGIONAL HOSPITAL,OK
